07/04/2014,http://www.data.gouv.fr/fr/dataset/evolution-des-depenses-de-sante,/evolution-des-depenses-de-sante,221,10,67%,1,50%,29,22,3,221,5,0.404
05/04/2014,http://www.data.gouv.fr/fr/dataset/evolution-des-recrutements-de-militaires-sur-12-ans-30382687,/evolution-des-recrutements-de-militaires-sur-12-ans-30382687,92,2,0%,1,0%,,46,,92,,0.033
04/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,3915,22,50%,6,50%,3701,178,12,3915,11,0.433
06/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,824,4,100%,1,50%,0,206,1,824,2,0.479
07/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,1118,19,80%,,84%,1540,59,15,1118,16,0.512
08/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,354,11,67%,,73%,736,32,6,354,8,0.736
09/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,1800,22,47%,,65%,1612,78,16,1800,15,0.371
10/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,1353,22,70%,2,64%,218,62,10,1353,14,0.991
11/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,1025,28,93%,2,62%,1079,35,15,1025,18,0.519
12/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,221,5,50%,,20%,724,44,2,221,1,0.451
13/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,203,5,0%,1,0%,,41,,203,,0.655
14/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements,3826,24,22%,6,40%,4950,153,9,3826,10,0.619
07/04/2014,http://www.data.gouv.fr/fr/dataset/extraction-finess-des-entites-juridiques-551648,/extraction-finess-des-entites-juridiques-551648,275,3,0%,3,67%,,92,,275,2,0.265
10/04/2014,http://www.data.gouv.fr/fr/dataset/faits-constates-par-index-par-departement-et-par-annee,/faits-constates-par-index-par-departement-et-par-annee,571,7,0%,1,13%,129,71,1,571,1,0.742
11/04/2014,http://www.data.gouv.fr/fr/dataset/faits-constates-par-index-par-departement-et-par-annee,/faits-constates-par-index-par-departement-et-par-annee,526,7,100%,1,70%,12,53,1,526,7,0.46
07/04/2014,http://www.data.gouv.fr/fr/dataset/faits-constates-zone-police-00000000,/faits-constates-zone-police-00000000,569,9,50%,2,33%,48,63,2,569,3,2.206
13/04/2014,http://www.data.gouv.fr/fr/dataset/faits-constates-zone-police-00000000,/faits-constates-zone-police-00000000,71,2,0%,,100%,,36,,71,2,0.538
04/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,710,13,0%,3,31%,,55,,710,4,0.766
05/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,94,7,50%,,57%,1201,13,2,94,4,0.54
06/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,1455,10,0%,2,40%,881,146,3,1455,4,0.524
07/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,1935,16,40%,2,41%,379,114,5,1935,7,2.281
08/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,500,7,100%,,57%,0,71,2,500,4,0.953
09/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,577,12,40%,2,42%,2069,48,5,577,5,0.736
10/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,643,12,60%,1,58%,332,54,5,643,7,1.82
11/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,255,25,100%,1,37%,195,9,7,255,10,1.321
12/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,155,3,0%,,33%,1148,52,2,155,1,0.499
13/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,198,8,100%,1,25%,0,25,1,198,2,2.888
14/04/2014,http://www.data.gouv.fr/fr/dataset/fichier-fantoir-des-voies-et-lieux-dits,/fichier-fantoir-des-voies-et-lieux-dits,322,14,57%,,43%,603,23,7,322,6,2.266
04/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,677,13,50%,,46%,1,52,2,677,6,1.154
05/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,174,7,0%,,29%,,25,,174,2,0.336
06/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,450,10,0%,,20%,50,45,1,450,2,0.79
07/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,1031,9,0%,1,22%,50,115,2,1031,2,0.372
08/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,1052,18,0%,,42%,1914,55,1,1052,8,1.281
09/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,910,16,0%,,19%,,57,,910,3,0.924
10/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,562,17,0%,,41%,,33,,562,7,1.543
11/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,2425,17,0%,,18%,221,143,1,2425,3,0.5
12/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,1804,10,0%,,40%,,180,,1804,4,1.455
13/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,100,8,50%,1,75%,57,13,2,100,6,0.836
14/04/2014,http://www.data.gouv.fr/fr/dataset/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006,637,22,100%,,50%,21,29,1,637,11,0.781
10/04/2014,http://www.data.gouv.fr/fr/dataset/francais-de-l-etranger-inscriptions-au-registre-des-francais-etablis-hors-de-france-2001-2013,/francais-de-l-etranger-inscriptions-au-registre-des-francais-etablis-hors-de-france-2001-2013,457,5,100%,2,43%,0,65,2,457,3,0.6
14/04/2014,http://www.data.gouv.fr/fr/dataset/francais-de-l-etranger-inscriptions-au-registre-des-francais-etablis-hors-de-france-2001-2013,/francais-de-l-etranger-inscriptions-au-registre-des-francais-etablis-hors-de-france-2001-2013,334,5,33%,,40%,150,67,3,334,2,0.286
04/04/2014,http://www.data.gouv.fr/fr/dataset/gares-ferroviaires-de-tous-types-exploitees-ou-non,/gares-ferroviaires-de-tous-types-exploitees-ou-non,412,6,0%,,0%,,69,,412,,0.44
06/04/2014,http://www.data.gouv.fr/fr/dataset/gares-ferroviaires-de-tous-types-exploitees-ou-non,/gares-ferroviaires-de-tous-types-exploitees-ou-non,105,6,0%,2,0%,88,15,1,105,,0.823
07/04/2014,http://www.data.gouv.fr/fr/dataset/gares-ferroviaires-de-tous-types-exploitees-ou-non,/gares-ferroviaires-de-tous-types-exploitees-ou-non,296,8,0%,3,25%,,37,,296,2,0.352
11/04/2014,http://www.data.gouv.fr/fr/dataset/gares-ferroviaires-de-tous-types-exploitees-ou-non,/gares-ferroviaires-de-tous-types-exploitees-ou-non,1932,11,50%,1,36%,328,176,2,1932,4,0.659
14/04/2014,http://www.data.gouv.fr/fr/dataset/gares-ferroviaires-de-tous-types-exploitees-ou-non,/gares-ferroviaires-de-tous-types-exploitees-ou-non,254,5,100%,,40%,0,51,2,254,2,0.303
07/04/2014,http://www.data.gouv.fr/fr/dataset/gaspar,/gaspar,92,9,0%,3,33%,,10,,92,3,0.576
04/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,767,13,43%,3,38%,2979,59,7,767,5,0.635
05/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,77,4,67%,1,50%,364,19,3,77,2,0.929
06/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,24,3,0%,2,67%,154,8,1,24,2,1.162
07/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,4437,25,59%,10,58%,6479,171,16,4437,15,13.062
08/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,946,13,56%,4,50%,2405,68,9,946,7,1.951
09/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,137,12,67%,2,50%,1209,11,9,137,6,2.78
10/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,2870,26,63%,4,50%,3614,110,16,2870,13,0.735
11/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,414,17,60%,1,41%,652,24,10,414,7,4.054
12/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,927,11,33%,2,58%,6336,77,6,927,7,3.076
13/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,93,3,0%,,0%,,31,,93,,0.374
14/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-communes,/geofla-communes,2002,23,29%,5,42%,3969,83,14,2002,10,2.979
05/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-departements-30383060,/geofla-departements-30383060,21,3,100%,1,67%,0,7,2,21,2,0.35
07/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-departements-30383060,/geofla-departements-30383060,597,5,50%,4,33%,434,100,2,597,2,0.409
08/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-departements-30383060,/geofla-departements-30383060,44,6,100%,4,67%,20,7,3,44,4,1.087
10/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-departements-30383060,/geofla-departements-30383060,111,7,50%,2,57%,218,16,4,111,4,0.422
12/04/2014,http://www.data.gouv.fr/fr/dataset/geofla-departements-30383060,/geofla-departements-30383060,1107,3,100%,2,75%,873,277,2,1107,3,0.268
08/04/2014,http://www.data.gouv.fr/fr/dataset/geolocalisation-des-bureaux-de-votes-nd,/geolocalisation-des-bureaux-de-votes-nd,437,4,0%,,0%,,109,,437,,0.318
10/04/2014,http://www.data.gouv.fr/fr/dataset/geolocalisation-des-bureaux-de-votes-nd,/geolocalisation-des-bureaux-de-votes-nd,184,4,0%,,25%,,46,,184,1,0.259
09/04/2014,http://www.data.gouv.fr/fr/dataset/grands-itineraires-de-randonnee-en-loire-atlantique-laod,/grands-itineraires-de-randonnee-en-loire-atlantique-laod,304,16,63%,8,69%,303,19,8,304,11,1.301
11/04/2014,http://www.data.gouv.fr/fr/dataset/images-catalogue-des-collections-numerisees-patrimoine-numerique,/images-catalogue-des-collections-numerisees-patrimoine-numerique,135,1,0%,,0%,,135,,135,,0.161
07/04/2014,http://www.data.gouv.fr/fr/dataset/immigres-et-descendants-d-immigres-en-france,/immigres-et-descendants-d-immigres-en-france,1348,7,0%,,43%,94,193,1,1348,3,0.393
10/04/2014,http://www.data.gouv.fr/fr/dataset/immigres-et-descendants-d-immigres-en-france,/immigres-et-descendants-d-immigres-en-france,1369,8,0%,1,13%,,171,,1369,1,0.568
11/04/2014,http://www.data.gouv.fr/fr/dataset/immigres-et-descendants-d-immigres-en-france,/immigres-et-descendants-d-immigres-en-france,376,5,0%,1,40%,,75,,376,2,0.47
13/04/2014,http://www.data.gouv.fr/fr/dataset/immigres-et-descendants-d-immigres-en-france,/immigres-et-descendants-d-immigres-en-france,281,3,0%,,33%,,94,,281,1,0.509
14/04/2014,http://www.data.gouv.fr/fr/dataset/immigres-et-descendants-d-immigres-en-france,/immigres-et-descendants-d-immigres-en-france,280,8,0%,1,38%,,35,,280,3,0.769
04/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,1138,24,80%,,38%,143,47,5,1138,9,18.803
05/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,1745,17,0%,,22%,,97,,1745,4,0.496
06/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,1440,18,75%,1,44%,224,80,4,1440,8,0.535
07/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,2529,32,79%,2,50%,385,74,13,2529,17,0.545
08/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,4467,34,71%,,47%,3085,131,7,4467,16,13.047
09/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,1076,33,71%,1,48%,766,33,7,1076,16,4.43
10/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,1255,26,80%,1,33%,74,46,5,1255,9,11.676
11/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,3679,29,100%,2,28%,28,127,4,3679,8,1.765
12/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,3169,20,60%,1,45%,535,158,5,3169,9,0.349
13/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,2643,20,67%,1,45%,416,132,6,2643,9,0.778
14/04/2014,http://www.data.gouv.fr/fr/dataset/impot-de-solidarite-sur-la-fortune,/impot-de-solidarite-sur-la-fortune,4381,43,70%,2,35%,2084,102,10,4381,15,1.467
04/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,870,24,50%,1,33%,705,36,2,870,8,4.815
05/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,716,14,50%,3,50%,11,51,2,716,7,1.227
06/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,224,8,0%,,13%,,28,,224,1,0.53
07/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,1788,13,0%,1,23%,,138,,1788,3,0.705
08/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,687,14,0%,,36%,,49,,687,5,0.417
09/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,729,12,100%,2,50%,0,61,1,729,6,0.905
10/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,330,11,50%,1,42%,46,28,2,330,5,0.504
11/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,872,22,0%,1,23%,415,40,1,872,5,0.555
12/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,518,6,0%,1,33%,,86,,518,2,0.304
13/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,1175,11,100%,2,45%,0,107,1,1175,5,0.374
14/04/2014,http://www.data.gouv.fr/fr/dataset/impots-locaux,/impots-locaux,1851,10,0%,2,9%,,168,,1851,1,3.368
07/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,557,6,50%,,50%,252,93,2,557,3,10.289
12/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,103,2,67%,,100%,327,34,2,103,3,0.334
13/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,1137,2,50%,,100%,1138,569,2,1137,2,0.049
14/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,/indicateurs-de-qualite-et-de-securite-des-soins-generalises-dans-les-etablissements-de-sante--572993,839,5,50%,,40%,780,168,2,839,2,0.312
04/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,3687,51,78%,9,72%,7914,68,31,3687,39,1.831
05/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,729,27,62%,1,70%,2067,27,21,729,19,0.891
06/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,278,10,86%,1,82%,78,25,7,278,9,0.58
07/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,3462,23,42%,2,52%,5180,138,11,3462,13,3.975
08/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,367,15,100%,1,53%,36,24,2,367,8,0.734
09/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,608,14,0%,2,29%,98,43,1,608,4,0.696
10/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,2244,20,50%,1,35%,2017,112,4,2244,7,1.199
11/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,619,10,67%,,55%,381,56,3,619,6,1.071
12/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,247,7,100%,1,57%,0,35,2,247,4,0.446
13/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,950,8,100%,1,38%,0,119,1,950,3,0.485
14/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000,478,12,100%,,33%,0,40,1,478,4,2.462
04/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000?__no_cache__=True,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-general-et-technologique-00000000?__no_cache__=True,20,3,100%,,67%,69,7,1,20,2,0.423
04/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,2276,6,0%,1,0%,1381,379,1,2276,,0.566
05/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,331,4,100%,,25%,0,83,1,331,1,0.617
06/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,896,3,0%,,25%,,224,,896,1,0.773
12/04/2014,http://www.data.gouv.fr/fr/dataset/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,/indicateurs-de-valeur-ajoutee-des-lycees-d-enseignement-professionnel-00000000,521,3,0%,,0%,,174,,521,,0.391
09/04/2014,http://www.data.gouv.fr/fr/dataset/jaune-personnels-des-cabinets-ministeriels-00000000,/jaune-personnels-des-cabinets-ministeriels-00000000,345,5,33%,2,80%,274,69,3,345,4,0.999
14/04/2014,http://www.data.gouv.fr/fr/dataset/jaune-personnels-des-cabinets-ministeriels-00000000,/jaune-personnels-des-cabinets-ministeriels-00000000,617,5,50%,1,40%,28,123,2,617,2,0.833
11/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-club-de-la-croisiere-marseille-provence-op,/jeux-de-donnees-club-de-la-croisiere-marseille-provence-op,739,2,33%,,50%,771,185,2,739,2,0.228
08/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-de-data-gouv-fr,/jeux-de-donnees-de-data-gouv-fr,67,6,0%,1,17%,,11,,67,1,0.336
09/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-de-data-gouv-fr,/jeux-de-donnees-de-data-gouv-fr,69,8,0%,1,13%,,9,,69,1,0.438
11/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-de-data-gouv-fr,/jeux-de-donnees-de-data-gouv-fr,69,4,0%,,0%,1470,14,1,69,,0.514
14/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-de-data-gouv-fr,/jeux-de-donnees-de-data-gouv-fr,122,5,0%,1,0%,,24,,122,,0.819
05/04/2014,http://www.data.gouv.fr/fr/dataset/jeux-de-donnees-regie-autonome-des-transports-parisiens-ratp-ratp,/jeux-de-donnees-regie-autonome-des-transports-parisiens-ratp-ratp,17,2,0%,1,0%,,9,,17,,0.863
07/04/2014,http://www.data.gouv.fr/fr/dataset/l-allocation-personnalisee-d-autonomie-apa-resultats-nationaux-trimestriels-30378428,/l-allocation-personnalisee-d-autonomie-apa-resultats-nationaux-trimestriels-30378428,235,1,0%,,0%,1343,235,1,235,,None
11/04/2014,http://www.data.gouv.fr/fr/dataset/l-hebergement-d-urgence-1980-2008-collection-politiques-publiques,/l-hebergement-d-urgence-1980-2008-collection-politiques-publiques,107,2,100%,,50%,17,54,1,107,1,0.3
05/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-les-declarations-nationales,/l-impot-sur-le-revenu-les-declarations-nationales,93,1,0%,1,0%,,93,,93,,1.337
04/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,593,8,100%,1,38%,0,74,1,593,3,2.261
05/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,24,3,0%,1,33%,,8,,24,1,0.221
06/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,42,6,0%,,50%,,7,,42,3,0.714
08/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,3277,8,0%,,25%,,410,,3277,2,2.949
09/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,1032,12,0%,1,33%,51,86,1,1032,4,1.281
10/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,1285,5,0%,,20%,,257,,1285,1,0.635
11/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,1090,7,50%,1,25%,32,136,2,1090,2,34.655
12/04/2014,http://www.data.gouv.fr/fr/dataset/l-impot-sur-le-revenu-par-collectivite-territoriale,/l-impot-sur-le-revenu-par-collectivite-territoriale,1423,2,0%,,100%,,474,,1423,3,0.396
