         292 nombre de urls uniques
 Les urls uniques sont :
         117 /laboratoires-de-biologie-medicale-idf?__no_cache__=True                                                                                                                                                                                                                                                                                                                                                        
         118 /le-diplome-national-du-brevet-00000000                                                                                                                                                                                                                                                                                                                                                                         
         119 /le-logement-social-collection-politiques-publiques                                                                                                                                                                                                                                                                                                                                                             
         120 /les-1000-titres-les-plus-empruntes-par-bibliotheque-2012-prs                                                                                                                                                                                                                                                                                                                                                   
         121 /les-alliances-francaises-dans-le-monde                                                                                                                                                                                                                                                                                                                                                                         
         122 /les-candidats-aux-municipales-par-communes                                                                                                                                                                                                                                                                                                                                                                     
         123 /les-classes-preparatoires-aux-grandes-ecoles-cpge-00000000                                                                                                                                                                                                                                                                                                                                                     
         124 /les-depenses-par-eleve-et-par-etudiant-00000000                                                                                                                                                                                                                                                                                                                                                                
         125 /les-elus-municipaux                                                                                                                                                                                                                                                                                                                                                                                            
         126 /les-elus-municipaux-version-enrichie                                                                                                                                                                                                                                                                                                                                                                           
         127 /les-grands-reperes-chronologiques-par-domaine-artistique                                                                                                                                                                                                                                                                                                                                                       
         128 /les-interruptions-volontaires-de-grossesse-en-2008-et-2009                                                                                                                                                                                                                                                                                                                                                     
         129 /les-polices-municipales-par-commune                                                                                                                                                                                                                                                                                                                                                                            
         130 /les-prenoms-des-conseillers-municipaux                                                                                                                                                                                                                                                                                                                                                                         
         131 /les-resultats-du-deuxieme-tour-des-municipales                                                                                                                                                                                                                                                                                                                                                                 
         132 /lexique-mots-cles-de-la-justice-30378293                                                                                                                                                                                                                                                                                                                                                                       
         133 /limite-des-300-metres-de-la-laisse-de-basse-mer-onm                                                                                                                                                                                                                                                                                                                                                            
         134 /limites-administratives-de-nice-cote-d-azur-op                                                                                                                                                                                                                                                                                                                                                                 
         135 /limites-administratives-francaises-issues-d-openstreetmap                                                                                                                                                                                                                                                                                                                                                      
         136 /liste-chronologique-des-ambassadeurs-de-france-a-l-etranger-depuis-1945                                                                                                                                                                                                                                                                                                                                        
         137 /liste-de-restaurants-de-gironde-rdl                                                                                                                                                                                                                                                                                                                                                                            
         138 /liste-des-150-infractions-les-plus-frequentes-dans-les-condamnations-penales-pour-l-annee-201-550976                                                                                                                                                                                                                                                                                                           
         139 /liste-des-casernes-a-paris-et-dans-les-departements-de-la-petite-couronne-551678                                                                                                                                                                                                                                                                                                                               
         140 /liste-des-coordonnees-gps-des-monuments-nationaux-576178                                                                                                                                                                                                                                                                                                                                                       
         141 /liste-des-elus-et-secretaires-directeurs-des-communes-et-epci-du-loir-et-cher-30383239                                                                                                                                                                                                                                                                                                                         
         142 /liste-des-equipements-sportifs-du-departement-rdl                                                                                                                                                                                                                                                                                                                                                              
         143 /liste-des-espaces-de-retrait-so-colissi-0                                                                                                                                                                                                                                                                                                                                                                      
         144 /liste-des-etablissements-agrees-salmonelle-pour-la-production-d-aliments-pour-animaux-agr                                                                                                                                                                                                                                                                                                                      
         145 /liste-des-etablissements-cinematographiques-en-2012-avec-leur-adresse-573059                                                                                                                                                                                                                                                                                                                                   
         146 /liste-des-etablissements-d-enseignement-des-premier-et-second-degres-du-ministere-de-l-educat-564055                                                                                                                                                                                                                                                                                                           
         147 /liste-des-etablissements-de-production-de-grenouilles-agrees-ce-agr                                                                                                                                                                                                                                                                                                                                            
         148 /liste-des-etablissements-de-production-de-viandes-hachees-agrees-ce-agr                                                                                                                                                                                                                                                                                                                                        
         149 /liste-des-etablissements-des-premier-et-second-degres-pour-les-secteurs-publics-et-prives-en-france-                                                                                                                                                                                                                                                                                                           
         150 /liste-des-etablissements-et-des-zones-conchylicoles-agrees-ce-agr                                                                                                                                                                                                                                                                                                                                              
         151 /liste-des-fonds-regionaux-d-art-contemporain                                                                                                                                                                                                                                                                                                                                                                   
         152 /liste-des-marches-publics-conclus                                                                                                                                                                                                                                                                                                                                                                              
         153 /liste-des-musees-de-france-30382165                                                                                                                                                                                                                                                                                                                                                                            
         154 /liste-des-objets-mobiliers-propriete-publique-classes-au-titre-des-monuments-historiques-00000000                                                                                                                                                                                                                                                                                                              
         155 /liste-des-offices-de-tourisme-et-syndicats-d-initiative-de-gironde-rdl                                                                                                                                                                                                                                                                                                                                         
         156 /liste-des-points-d-accueil-de-la-gendarmerie-nationale                                                                                                                                                                                                                                                                                                                                                         
         157 /liste-des-points-de-contact-du-reseau-postal-francais-et-horaires                                                                                                                                                                                                                                                                                                                                              
         158 /localisation-des-sites-de-fouille-archeologiques-de-l-inrap-576210                                                                                                                                                                                                                                                                                                                                             
         159 /morpho-sedimentologie-et-courants-de-maree-3d-du-passage-du-fromveur                                                                                                                                                                                                                                                                                                                                           
         160 /moyenne-departementale-des-notes-obtenues-sur-le-barometre-des-villes-accessibles-accessibilite--rdl                                                                                                                                                                                                                                                                                                           
         161 /nombre-d-exploitations-agricoles-aux-recensements-de-l-agriculture-2010-et-2000-30379130                                                                                                                                                                                                                                                                                                                       
         162 /nombre-de-films-sortis-en-premiere-exclusivite-en-salles-selon-la-nationalite-571965                                                                                                                                                                                                                                                                                                                           
         163 /nombre-de-naissances-d-equides-en-france-30378678                                                                                                                                                                                                                                                                                                                                                              
         164 /nomenclature-des-categories-socio-professionnelles-du-ministere-de-l-interieur-codes-csp                                                                                                                                                                                                                                                                                                                       
         165 /nuances-politiques                                                                                                                                                                                                                                                                                                                                                                                             
         166 /nuancier-politique-du-ministere-de-l-interieur                                                                                                                                                                                                                                                                                                                                                                 
         167 /offre-kilometrique-du-reseau-regional-de-transport-en-pays-de-la-loire-laod                                                                                                                                                                                                                                                                                                                                    
         168 /orthophotographie-du-grand-lyon                                                                                                                                                                                                                                                                                                                                                                                
         169 /perimetre-de-transports-urbains-ptu-30382774                                                                                                                                                                                                                                                                                                                                                                   
         170 /perimetre-des-interventions-economiques-analysees-dans-le-cadre-de-la-mission-map-sur-les-aid-572718                                                                                                                                                                                                                                                                                                           
         171 /permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2                                                                                                                                                                                                                                                                                                                              
         172 /petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase                                                                                                                                                                                                                                                                                                                                             
         173 /plan-departemental-des-itineraires-de-promenades-et-de-randonnees-pdipr-rdl                                                                                                                                                                                                                                                                                                                                    
         174 /plan-local-de-l-urbanisme-plu-30382811                                                                                                                                                                                                                                                                                                                                                                         
         175 /plf-2014-budget-general-bg-par-destination-mission-programme-action-titre                                                                                                                                                                                                                                                                                                                                      
         176 /plf2013-jaune-donnees-associations-subventionnees-571271                                                                                                                                                                                                                                                                                                                                                       
         177 /plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393                                                                                                                                                                                                                                                                                                                                   
         178 /points-d-interet-poi                                                                                                                                                                                                                                                                                                                                                                                           
         179 /population                                                                                                                                                                                                                                                                                                                                                                                                     
         180 /positions-geographiques-des-stations-du-reseau-ratp-ratp                                                                                                                                                                                                                                                                                                                                                       
         181 /presence-dans-la-commune-d-une-zone-franche-urbaine-zfu-30382923                                                                                                                                                                                                                                                                                                                                               
         182 /presence-dans-la-commune-d-une-zone-urbaine-sensible-zus-30382883                                                                                                                                                                                                                                                                                                                                              
         183 /prises-de-vue-aeriennes-de-l-ign                                                                                                                                                                                                                                                                                                                                                                               
         184 /produits-alimentaires-ingredients-nutrition-labels                                                                                                                                                                                                                                                                                                                                                             
         185 /programmes-des-candidats-aux-elections-municipales-2014                                                                                                                                                                                                                                                                                                                                                        
         186 /projets-d-aide-de-la-france-au-mali                                                                                                                                                                                                                                                                                                                                                                            
         187 /qualite-des-eaux-de-baignade-nd                                                                                                                                                                                                                                                                                                                                                                                
         188 /recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques                                                                                                                                                                                                                                                                                                                                             
         189 /recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376                                                                                                                                                                                                                                                                                                           
         190 /recueil-des-etudes-scientifiques-sur-la-cigarette-electronique                                                                                                                                                                                                                                                                                                                                                 
         191 /remuneration-des-dirigeants-des-entreprises-publiques                                                                                                                                                                                                                                                                                                                                                          
         192 /reseau-electrique-issu-d-openstreetmap                                                                                                                                                                                                                                                                                                                                                                         
         193 /residences-de-tourisme-classees-en-france                                                                                                                                                                                                                                                                                                                                                                      
         194 /resultats-au-diplome-national-du-brevet-2012-572388                                                                                                                                                                                                                                                                                                                                                            
         195 /resultats-second-tour-elections-municipales-2014-en-live                                                                                                                                                                                                                                                                                                                                                       
         196 /schema-de-coherence-territoriale-scot-30382786                                                                                                                                                                                                                                                                                                                                                                 
         197 /securite-routiere-et-accidentologie-a-paris-bilan-2007-551646                                                                                                                                                                                                                                                                                                                                                  
         198 /service-public-fr-actualites-particuliers                                                                                                                                                                                                                                                                                                                                                                      
         199 /service-public-fr-annuaire-de-l-administration-base-de-donnees-locales                                                                                                                                                                                                                                                                                                                                         
         200 /service-public-fr-guide-vos-droits-et-demarches-associations                                                                                                                                                                                                                                                                                                                                                   
         201 /service-public-fr-guide-vos-droits-et-demarches-particuliers                                                                                                                                                                                                                                                                                                                                                   
         202 /services-publics-d-eau-potable-description-et-indicateurs-de-performance-exercice-2009-551402                                                                                                                                                                                                                                                                                                                  
         203 /sous-quartiers-mtn                                                                                                                                                                                                                                                                                                                                                                                             
         204 /structures-d-accueil-pour-adultes-handicapes                                                                                                                                                                                                                                                                                                                                                                   
         205 /table-ciqual-de-composition-nutritionnelle-des-aliments-format-csv                                                                                                                                                                                                                                                                                                                                             
         206 /tableau-de-bord-dechets                                                                                                                                                                                                                                                                                                                                                                                        
         207 /taxe-sur-la-valeur-ajoutee-les-declarations-nationales                                                                                                                                                                                                                                                                                                                                                         
         208 /tonnages-des-dechets-bacs-verts-prs                                                                                                                                                                                                                                                                                                                                                                            
         209 /trafic-annuel-entrant-par-station-2011-ratp                                                                                                                                                                                                                                                                                                                                                                    
         210 /tribunaux-de-grande-instance-et-sections-detachees-du-tribunal-de-premiere-instance-30378290                                                                                                                                                                                                                                                                                                                   
         211 /videoprotection-implantation-des-cameras-551635                                                                                                                                                                                                                                                                                                                                                                
         212 /villes-sous-videosurveillance                                                                                                                                                                                                                                                                                                                                                                                  
         213 /accords-mets-et-vins                                                                                                                                                                                                                                                                                                                                                                                           
         214 /agenda-de-l-offre-culturelle1                                                                                                                                                                                                                                                                                                                                                                                  
         215 /agriculture-biologique-2008-2011-nombre-d-operateurs-engages-en-agriculture-biologique-30378896                                                                                                                                                                                                                                                                                                                
         216 /aires-et-produits-aoc-aop-et-igp                                                                                                                                                                                                                                                                                                                                                                               
         217 /aires-geographiques-des-aoc-aop                                                                                                                                                                                                                                                                                                                                                                                
         218 /association-culturelle-de-paris                                                                                                                                                                                                                                                                                                                                                                                
         219 /associations-reconnues-d-utilite-publique                                                                                                                                                                                                                                                                                                                                                                      
         220 /barometre-de-la-qualite-de-service                                                                                                                                                                                                                                                                                                                                                                             
         221 /base-permanente-des-equipements                                                                                                                                                                                                                                                                                                                                                                                
         222 /bd-carthage-onm                                                                                                                                                                                                                                                                                                                                                                                                
         223 /beneficiaires-du-rsa-ou-revenu-de-solidarite-active-par-departement-et-region                                                                                                                                                                                                                                                                                                                                  
         224 /bureaux-de-vote                                                                                                                                                                                                                                                                                                                                                                                                
         225 /campings-classes-en-france                                                                                                                                                                                                                                                                                                                                                                                     
         226 /cartes-des-regions-et-departements-issus-d-openstreetmap                                                                                                                                                                                                                                                                                                                                                       
