 #############
 #/accessibilite-des-equipements-de-la-ville-de-paris-prs                                                                                                                                                                                                                                                                                                                                                         
 09/04/2014 3687            0   1.79241610    
 10/04/2014 1303           -1 -0.325336576    
 11/04/2014 1612            0  0.854848504    
 12/04/2014 168            0  0.100538597    
 13/04/2014 1063            0  0.662947834    
 14/04/2014 5502            2   4.76024675    


 #/delai-d-attente-rendez-vous-gynecologue-0                                                                                                                                                                                                                                                                                                                                                                      
 05/04/2014 399            0   0.00000000    
 11/04/2014 5            0   1.23762377E-02
 12/04/2014 1686            1   2.61339712    
 14/04/2014 49           -2  -1.00000000    


 #/demographie-des-chirurgiens-dentistes                                                                                                                                                                                                                                                                                                                                                                          
 13/04/2014 115            0   0.00000000    


 #/demographie-des-professions-de-sante-liberales                                                                                                                                                                                                                                                                                                                                                                 
 05/04/2014 200            0   0.00000000    


 #/depenses-d-aide-sociale-departementale-pour-les-personnes-handicapees                                                                                                                                                                                                                                                                                                                                          
 12/04/2014 34            0   0.00000000    


 #/disponibilite-dans-les-parkings-publics-de-nantes-metropole-laod                                                                                                                                                                                                                                                                                                                                               
 06/04/2014 875            0   0.00000000    


 #/disponibilite-parking-de-la-cub-en-temps-reel-rdl                                                                                                                                                                                                                                                                                                                                                              
 09/04/2014 302            0   0.00000000    
 10/04/2014 83            0  0.215584412    


 #/distributeurs-de-preservatifs-masculins-prs                                                                                                                                                                                                                                                                                                                                                                    
 12/04/2014 49            0   0.00000000    


 #/divorces-prononces-par-tgi-et-departements-depuis-1999-550990                                                                                                                                                                                                                                                                                                                                                  
 12/04/2014 1328            0   0.00000000    


 #/donnees-brutes-de-l-inventaire-forestier                                                                                                                                                                                                                                                                                                                                                                       
 08/04/2014 186            0   0.00000000    
 11/04/2014 555            0  0.748987854    
 12/04/2014 1278            0   1.26597321    
 13/04/2014 83           -1 -0.881541371    
 14/04/2014 715            0   1.01526451    


 #/donnees-communales-les-principaux-resultats-des-recensements-agricoles-2010-2000-et-1988-par--551800                                                                                                                                                                                                                                                                                                           
 04/04/2014 3416            0   0.00000000    


 #/donnees-comptables-et-fiscales-des-collectivites-locales                                                                                                                                                                                                                                                                                                                                                       
 11/04/2014 68            0   0.00000000    
 12/04/2014 41            0  0.376146793    
 13/04/2014 81            0  0.852631569    
 14/04/2014 44            0  0.564102590    


 #/donnees-comptables-et-fiscales-des-collectivites-locales-nd                                                                                                                                                                                                                                                                                                                                                    
 04/04/2014 5115            0   0.00000000    
 05/04/2014 362            0   6.60945773E-02
 06/04/2014 1766            0  0.487643242    
 07/04/2014 127            0   5.16960621E-02
 08/04/2014 1486            0  0.671183407    


 #/donnees-d-observation-des-principales-stations-meteorologiques                                                                                                                                                                                                                                                                                                                                                 
 04/04/2014 1599            0   0.00000000    
 05/04/2014 414            0  0.205663189    
 06/04/2014 173            0  0.158279970    
 07/04/2014 226            0  0.281094521    
 08/04/2014 344            0  0.499274313    
 09/04/2014 156            0  0.267857134    
 10/04/2014 382            0  0.695810556    
 11/04/2014 521            0  0.955963314    
 13/04/2014 172            0  0.345121652    
 14/04/2014 553            0   1.09625542    


